_id,text
ObjectId(59fd61d5c1668e6f02250fcd),What is the syntax for writing a variable inside query ? .find({query: {Year: myVariable}})
ObjectId(59fd61d5c1668e6f02250fce),"@daffl that looks perfect, what is the best way to import the model into the hook?"
ObjectId(59fd61d5c1668e6f02250fcf),"hello! First time using Feathers 🙂! I have a question arounds hooks and services.. I want to build a ""foodService"" that allows me to filter results by a certain attribute, for instance filterBy ""foodCategory"" or smth like that. What is the recommended way of doing it? Thanks for the help!"
ObjectId(59fd61d5c1668e6f02250fd0),"https://github.com/feathersjs/feathers-chat/blob/auk/src/models/users.model.js This has a line of code using NeDB:
Model.ensureIndex({ fieldName: 'email', unique: true });

I don't presently have something like that for my rethinkdb version. What is the recommended way of doing the same thing? Should I make a hook that looks through the user service for the unique ID?"
ObjectId(59fd61d5c1668e6f02250fd1),And that code is not working you said? What is the error?
ObjectId(59fd61d5c1668e6f02250fd2),"feathers generate service
? What kind of service is it? MongoDB
? What is the name of the service? country
? Which path should the service be registered on? /country
? Does the service require authentication? Yes
"
ObjectId(59fd61d5c1668e6f02250fd3),"question… I want to do a PATCH using the Feathers REST API. I want to update a record, but I don’t know the _id of the record (I’m using Mongoose), but I do know another property which is know to be unique. so basically, I want to PATCH based on a non-primary-index property what is the best way to do this?"
ObjectId(59fd61d5c1668e6f02250fd4),@nriesco @eddyystop What is the issue to look for?
ObjectId(59fd61d5c1668e6f02250fd5),What is the best way to check if a user with email address already exists in DB in before:create hook on users service?
ObjectId(59fd61d5c1668e6f02250fd6),What is the service to whose results the users records are bei8ng added?
ObjectId(59fd61d6c1668e6f02250fd7),"What is the difference between:
app.service('someService').before({
	find (hook) {
		...
	}
});
app.service('someService').before({
	find: ...
	}
});

TL;DR the use of find(hook) and find: …"
ObjectId(59fd61d6c1668e6f02250fd8),also I couldn’t run version on feathers-cli. what is the correct command for doing it?
ObjectId(59fd61d6c1668e6f02250fd9),"Hey guys, what is the best way to create a separate Feathers app that can interact with an exist Feathers app but on a server level. ie I want a main Feathers app running the main API, but a second instance almost which is for listening to a queue and processing the data using services. Main APP - Service 1 -> after hook (insert into queue) Second instance -> listening to queue -> process data into Main APP Service 2 I thought about spinning up the whole app again in a different mode, but wasn't sure if there was any better or alternative ways instead."
ObjectId(59fd61d6c1668e6f02250fda),"So, creating custom service methods is not so RESTful, what is the correct approach to make an endpoint that does geojson distance searching in mongoose? I have my schema set up, I just want to pass lon,lat to it and get back my data ordered using the mongo's $near I have all the bits working, just not sure where this belongs in a feathers app... a service of it's own? a middleware?"
ObjectId(59fd61d6c1668e6f02250fdb),"Hi everyone. I am trying to use sequelize (mysql) as the database and for some services we need to do ""INSERT"" into multiple tables. so 1)I have no idea how to work with the service.create method. What is the correct place to add such piece of code? 2) I see that ""app.use('/transactions', service(options))"" generated when I add a new service <-- should I add the transactionService.create method somewhere nearby? Thanks"
ObjectId(59fd61d6c1668e6f02250fdc),hey all! What is the generally recommended way of testing an api service like this? Are there any articles / sample repos I can look at?
ObjectId(59fd61d6c1668e6f02250fdd),ryder uploaded a file: Untitled
ObjectId(59fd61d6c1668e6f02250fde),"What is the best way to handle adding data to hook.data when creating an array of items? I have it working for a single item, but then releasing its not working with multiples."
ObjectId(59fd61d6c1668e6f02250fdf),"I have an external api that has multiple end points, so I broke down my services based on them. ie. api-accounts.service.js, api-transactions.service.js etc. My first question is, should I do this or should I make one service with more advanced queries? My second question is, what is the suggested route for rate limiting? The service only allows up to 60 requests per second. I used to do it like so with rxjs:
 request$.rateLimit(2, 1000, true).subscribe(value => console.log('value'))

rateLimit is a custom rxjs operator with args: (budget, time, shouldBuffer) that allows me to select how many requests (budget) for a given amount of time (time in ms). I'm trying to do something similar to this."
ObjectId(59fd61d6c1668e6f02250fe0),"What is the best way to have two user types - admin and members, and have them in different tables? Is it possible to use mulitple auth services? I’m on pre-auk"
ObjectId(59fd61d6c1668e6f02250fe1),So what is the problem exactly? You are trying to use a custom id property on a mongoose adapter?
ObjectId(59fd61d6c1668e6f02250fe2),"I am still trying to understand what is the bigger image, i will go through it. I din't get the point of how & why do we need hooks / services on the client side"
ObjectId(59fd61d6c1668e6f02250fe3),"Well I know what is the module at fault here. this is the feathers-authenticate one. So setting breakpoints won't really help here unless I also log data processed by the module... So I tried with debug and I think I might have an idea of what might be the problem. In the debug output, I have this: feathers-authentication:hooks:authenticate Attempting to authenticate using local strategy with options { name: 'local', usernameField: 'Tom', passwordField: 'password', entity: 'user', service: 'users', passReqToCallback: true, session: false } +640ms"
ObjectId(59fd61d6c1668e6f02250fe4),"Hi there, may I please ask a question? Could anyone please explain what is the pagination object in terms of database ? ""paginate"": { ""default"": 50, ""max"": 50 } I didn't get what it means even though I read about it .."
ObjectId(59fd61d6c1668e6f02250fe5),Could you please describe what is the approach to achieve this?
ObjectId(59fd61d6c1668e6f02250fe6),"Hi , I am not able to understand what is the difference between local auth and jwt auth? when to use what and how it is related to sessions if any relation ?"
ObjectId(59fd61d6c1668e6f02250fe7),What is the right way to implemet bulk service item creation?
ObjectId(59fd61d6c1668e6f02250fe8),What is the correct way of overwritting a service method (for example if I have a sequelize service and I want to overwrite its create() method) ?
ObjectId(59fd61d6c1668e6f02250fe9),"@harmony I have went through some of the Common Hooks and didn't understand the concept of 'validate' and 'validateSchema'. docs are really difficult to understand. 🙂 also, what is the difference between AJV and JOI"
